"inp_seg_code","inp_section_id","inp_section_name","inp_loc_from","inp_loc_to","inp_lane","inp_length","inp_area_m2","inp_urban_rural","inp_onrc","inp_adt","inp_heavy_perc","inp_traff_growth_perc","inp_surf_class","inp_surf_date","inp_surf_function","inp_surf_material","inp_surf_life_expected","inp_surf_layers","inp_surf_thick","inp_pave_date","inp_hsd_survey_date","inp_rut_mean","inp_iri_mean","inp_text_mean","inp_maint_pa_ext","inp_maint_poth_ext","inp_rut_rate","inp_iri_rate","inp_text_rate","inp_rainfall"
"3_4078_0_L3",4078,"18_0000-I",0,260,"L3",260,877.5,"U","High Volume",15215,4,2,"ogpa",19980121,"R","OGPA",7.5,2,48.5,19940930,20141202,5.07142857142857,2.7659126984127,1.09591346153846,0,0,0.270080228850619,0.0591129426478306,-0.0233384794790628,1210.7
"3_4078_260_L1",4078,"18_0000-I",260,420,"L1",160,560,"U","High Volume",15215,4,2,"ogpa",19980121,"R","OGPA",7,3,47,19940930,20141202,14.125,2.27625,0.791875,0,0.2,1.25694803491068,0.0670803791942688,-0.0784727240367507,1210.7
"3_4078_260_L2",4078,"18_0000-I",260,420,"L2",160,560,"U","High Volume",15215,4,2,"ogpa",19980121,"R","OGPA",7,3,47,19940930,20141202,5.75,2.13375,1.00875,0,0.2,0.221508383225729,0.0457495259679412,0.0107564759441054,1210.7
"3_4078_420_L1",4078,"18_0000-I",420,600,"L1",180,630,"U","High Volume",15215,4,2,"ac",20080417,"R","AC",8,1,50,19940930,20141202,6,2.84111111111111,0.838333333333333,0,0,0.318652074475509,0.0511455061013924,-0.024856440477397,1210.7
"3_4078_420_L2",4078,"18_0000-I",420,600,"L2",180,630,"U","High Volume",15215,4,2,"ac",20080417,"R","AC",8,1,50,19940930,20141202,4.33333333333333,3.1,0.945555555555556,0,0,0.0569072873094967,0.0844572322704321,0.0211551953243769,1210.7
"3_4078_600_L1",4078,"18_0000-I",600,882,"L1",282,987,"R","High Volume",15215,4,2,"ogpa",19980121,"R","OGPA",7.5,2,48.5,19940930,20141202,5.28571428571429,2.69071428571429,1.21821428571429,0,0,0.645219652396663,0.175000711886438,-0.0464945204526337,1210.7
"3_4078_600_L2",4078,"18_0000-I",600,882,"L2",282,987,"R","High Volume",15215,4,2,"ogpa",19980121,"R","OGPA",7.5,2,48.5,19940930,20141202,4.85714285714286,2.63142857142857,1.20428571428571,0,0,0.344182360236812,0.144156417329519,-0.0218205184807285,1210.7
"3_4079_0_R1",4079,"18_0000-D",0,100,"R1",100,350,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,19940930,20141202,2,2.27,1.238,0,0,0.0265428022194996,-0.0167467684597029,-0.112183546637988,1210.7
"3_4079_0_R2",4079,"18_0000-D",0,100,"R2",100,350,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,19940930,20141202,3.6,3.452,1.167,0,0,0.25233294616642,0.0964840264683139,-0.0956713888357114,1210.7
"3_4079_0_R3",4079,"18_0000-D",0,100,"R3",100,350,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,19940930,20141202,3.25454545454545,2.46690909090909,1.194,0,0,0.0530547475497939,-0.0512266972707143,-0.094878004743401,1210.7
"3_4079_100_R1",4079,"18_0000-D",100,260,"R1",160,544,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,19940930,20141202,5,2.15625,1.135625,0,0,0.110511744626249,-0.0857066260817257,-0.0839740345512719,1210.7
"3_4079_100_R2",4079,"18_0000-D",100,260,"R2",160,544,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,19940930,20141202,4.125,3.035,1.12875,0,0,0.0795666928800882,-0.000327817713417756,-0.0940846206510906,1210.7
"3_4079_100_R3",4079,"18_0000-D",100,260,"R3",160,544,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,19940930,20141202,3.25454545454545,2.46690909090909,1.194,0,0,0.0530547475497939,-0.0512266972707143,-0.094878004743401,1210.7
"3_4079_260_R1",4079,"18_0000-D",260,470,"R1",210,682.5,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,20141101,20141202,2.90909090909091,2.32181818181818,1.55904761904762,0,0,0.0530547475497939,-0.0512266972707143,-0.094878004743401,1210.7
"3_4079_260_R2",4079,"18_0000-D",260,470,"R2",210,682.5,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,20141101,20141202,2.72727272727273,1.75818181818182,1.35428571428571,0,0,0.0530547475497939,-0.0512266972707143,-0.094878004743401,1210.7
"3_4079_260_R3",4079,"18_0000-D",260,470,"R3",210,682.5,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,20141101,20141202,3.25454545454545,2.46690909090909,1.194,0,0,0.0530547475497939,-0.0512266972707143,-0.094878004743401,1210.7
"3_4079_260_R4",4079,"18_0000-D",260,470,"R4",210,682.5,"U","High Volume",15632,3,2,"ac",20141201,"2","SMA",10,6,108,20141101,20141202,3.25454545454545,2.46690909090909,1.194,0,0,0.0530547475497939,-0.0512266972707143,-0.094878004743401,1210.7
"3_4079_470_R1",4079,"18_0000-D",470,575,"R1",105,341.25,"U","High Volume",15632,3,2,"ac",20131029,"R","SMA",12,5,97,19940930,20141202,2,3.156,1.221,0,0,-1.98154126224138,-0.134465506903833,0.0359168738246189,1210.7
"3_4079_470_R2",4079,"18_0000-D",470,575,"R2",105,341.25,"U","High Volume",15632,3,2,"ac",20131029,"R","SMA",12,5,97,19940930,20141202,4.2,2.612,0.932,0,0,-1.37276128697758,-0.10597995493995,-0.118463266883256,1210.7
"3_4104_0_All",4104,"01N_0458-R3",0,177,"All",177,1593,"R","Primary Collector",3499.5,12,2,"cs",20150615,"R","2CHIP",10,3,38,19840202,20141119,5.88888888888889,2.97533333333333,1.45827105978261,0,0,0.0333705334126491,0.0204047518160614,-0.0282532448892991,1210.7
"4_695_0_All",695,"01S_401",0,271,"All",271,3685.6,"U","National",10685,14,2,"cs",20120208,"R","2CHIP",8,4,50,19330101,20150115,8,3.04928571428571,1.29017857142857,0.2,0,0.187910539995811,0.0682403997140547,-0.17839716393045,618.2
"4_695_271_All",695,"01S_401",271,527,"All",256,3481.6,"U","National",10685,14,2,"cs",20120208,"2","2CHIP",8,5,64,20100414,20150115,8.71428571428571,4.09928571428571,1.34096153846154,0.2,0,-0.0845580892927569,0.08448379657948,-0.25519645036459,618.2
"4_695_527_L1",695,"01S_401",527,618,"L1",91,618.8,"U","National",10685,14,2,"cs",20120208,"2","2CHIP",8,3,42,20100414,20150115,6.4,4.606,1.284,0,0.2,0.102300285508253,0.0850336769594096,-0.274136529540463,618.2
"4_695_527_R1",695,"01S_401",527,618,"R1",91,618.8,"U","National",10685,14,2,"cs",20120208,"2","2CHIP",8,3,42,20100414,20150118,7.8,2.72,1.817,0,0.2,0.00235224628455151,0.0902062235825703,-0.157551689543573,618.2
"4_695_618_All",695,"01S_401",618,840,"All",222,3019.2,"U","National",10685,14,2,"cs",20120208,"2","2CHIP",8,3,42,20100414,20150115,7.70833333333333,3.02625,1.52239130434783,0.2,0.3,0.21699577204927,0.000669475053022694,-0.141122057410028,618.2
"4_695_840_All",695,"01S_401",840,890,"All",50,680,"U","National",10685,14,2,"cs",20120130,"2","2CHIP",8,2,28,20100414,20150115,7.5,3.94333333333333,0.576,0,0,0.76968408545498,0.0225701841722946,-0.047921562127492,618.2
"4_695_890_All",695,"01S_401",890,1230,"All",340,4624,"U","National",10685,14,2,"cs",20120130,"2","2CHIP",8,2,28,20100414,20150115,8.36111111111111,3.13472222222222,1.05970588235294,0,0,0.164034250143358,0.0541679275273949,-0.147461014117428,618.2
"4_695_1230_All",695,"01S_401",1230,1300,"All",70,952,"U","National",10685,14,2,"ac",20110228,"2","AC",7,1,40,20100414,20150115,6.625,3.54875,0.766428571428571,0,0,-0.345049757515406,0.0189460475343969,-0.0759274364266107,618.2
"4_695_1300_All",695,"01S_401",1300,1400,"All",100,1360,"U","National",10685,14,2,"cs",20110420,"2","2CHIP",8,2,28,20100414,20150115,6.5,3.452,0.8895,0,0,0.095802458884425,0.0523264788359223,-0.128908592699117,618.2
"4_695_1400_All",695,"01S_401",1400,1600,"All",200,2000,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",8,2,28,19330101,20150115,6.45,3.2355,0.964,0,0,0.10641759358682,0.0705087460129972,-0.0381183577388697,618.2
"4_695_1600_All",695,"01S_401",1600,2130,"All",530,5300,"R","National",10458,15,2,"cs",20031122,"R","RACK",9,2,28,19841225,20150115,5.16666666666667,2.97814814814815,1.79047169811321,0,0,-0.0630695662343296,0.0250608757504416,0.0516590007104275,618.2
"4_695_2130_All",695,"01S_401",2130,2335,"All",205,2050,"R","National",10458,15,2,"cs",20150220,"1","1CHIP",2,1,14,20150218,20150115,5.54545454545455,3.27318181818182,1.43071428571429,0,0.1,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_2335_L1",695,"01S_401",2335,3140,"L1",805,4025,"R","National",10458,15,2,"cs",20150305,"1","1CHIP",2,1,14,20150218,20150115,5.04878048780488,2.63024390243902,1.62333333333333,0,0.1,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_2335_R1",695,"01S_401",2335,3140,"R1",805,4025,"R","National",10458,15,2,"cs",20150305,"1","1CHIP",2,1,14,20150218,20150118,3.26829268292683,2.75731707317073,1.30604938271605,0,0.1,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_3140_All",695,"01S_401",3140,4010,"All",870,8700,"R","National",10458,15,2,"cs",20150323,"1","1CHIP",2,1,14,20150218,20150115,5.61363636363636,2.62829545454545,1.39948275862069,0,0.3,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_4010_All",695,"01S_401",4010,4350,"All",340,3400,"R","National",10458,15,2,"cs",20090324,"R","B/S",8,3,36,20010501,20150115,5.08333333333333,3.35861111111111,1.36102941176471,0.1,0.1,-0.0141001350024243,0.0300029328745639,-0.0788754726609313,618.2
"4_695_4350_All",695,"01S_401",4350,4680,"All",330,3300,"R","National",10458,15,2,"cs",20020219,"R","RACK",10,1,14,19821123,20150115,4.70588235294118,3.00970588235294,1.24636363636364,0,0,-0.0729318110398333,0.0410368346825809,-0.0356666261329959,618.2
"4_695_4680_All",695,"01S_401",4680,5104,"All",424,4240,"R","National",10458,15,2,"cs",20020219,"R","RACK",10,3,36,19821123,20150115,7.34090909090909,3.06886363636364,1.17348837209302,0,0,-0.0784795945703471,0.0340303360044266,-0.00845496217474558,618.2
"4_695_5104_All",695,"01S_401",5104,5284,"All",180,1800,"R","National",10458,15,2,"cs",20001213,"2","2CHIP",10,2,28,20000203,20150115,7.6,1.694,1.48184210526316,0,0.1,0.0153033893964724,-0.0200315231952945,0.0181344801566038,618.2
"4_695_5284_All",695,"01S_401",5284,6313,"All",1029,15949.5,"R","National",10458,15,2,"cs",20001213,"2","2CHIP",10,2,28,20000203,20150115,9.42307692307692,2.18711538461538,1.48322115384615,0,0,0.112124085553964,0.00118048962034604,-0.036411356079856,618.2
"4_695_6313_All",695,"01S_401",6313,6593,"All",280,2940,"R","National",10458,15,2,"cs",20001213,"2","2CHIP",10,2,28,20000203,20150115,5.7,2.96033333333333,1.65034482758621,0,0.1,-0.0716473359338661,-0.0201808334960253,-0.0108536916021603,618.2
"4_695_6593_All",695,"01S_401",6593,7020,"All",427,4483.5,"R","National",10458,15,2,"cs",20120121,"R","2CHIP",8,4,50,19800101,20150115,3.77272727272727,2.41113636363636,1.86244186046512,0,0,-0.0980245127085661,0.06153423736404,-0.0648481606865324,618.2
"4_695_7020_All",695,"01S_401",7020,8150,"All",1130,11865,"R","National",10458,15,2,"cs",20050301,"R","RACK",10,3,36,19330101,20150115,2.5,2.05973684210526,1.07384955752212,0,0.2,-0.0815260785409281,0.0358510541980566,0.0321088853971609,618.2
"4_695_8150_All",695,"01S_401",8150,8490,"All",340,3570,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",8,2,28,20100414,20150115,6.25,4.66861111111111,1.29441176470588,0.2,0.1,0.0824238906538475,0.122078036344904,-0.108178647377576,618.2
"4_695_8490_All",695,"01S_401",8490,9780,"All",1290,13545,"R","National",10458,15,2,"cs",20150226,"2","RACK",10,2,25,20121101,20150115,6.10769230769231,2.43469230769231,1.97577519379845,0,0,-0.367329227841743,-0.0125712321438041,-0.0799284892018318,618.2
"4_695_9780_All",695,"01S_401",9780,10200,"All",420,4410,"R","National",10458,15,2,"cs",20120127,"2","2CHIP",8,2,28,20080401,20150115,4.69047619047619,2.7,1.96321428571429,0.1,0.1,0.0292209737017149,0.042821267071989,-0.0900625447204831,618.2
"4_695_10200_All",695,"01S_401",10200,12570,"All",2370,24885,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",8,2,28,20100414,20150115,5.83193277310924,2.34978991596639,1.8256329113924,0.1,0.3,0.0748214126049847,0.0372922280411662,0.51859254965573,618.2
"4_695_12570_L1",695,"01S_401",12570,12938,"L1",368,1932,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,3,44,20121129,20150115,6.21052631578947,2.24526315789474,1.86756756756757,0,0.1,-0.0551037099118153,0.0322155104045417,-0.0706608660412771,618.2
"4_695_12570_R1",695,"01S_401",12570,12938,"R1",368,1932,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,3,44,20121129,20150118,8.73684210526316,2.37263157894737,1.51540540540541,0,0.1,0.720397705946728,0.0804434986345324,-0.174397150236179,618.2
"4_695_12718_L2",695,"01S_401",12718,12938,"L2",220,1155,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,3,44,20121129,20150115,6.325,2.85882520325203,1.48253162955466,0,0,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_12938_L1",695,"01S_401",12938,13802,"L1",864,3348,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,2,28,20121129,20150115,6.95555555555556,1.73777777777778,1.81670454545454,0.1,0.4,-0.144502956925124,0.00386943468855624,-0.0121790374889062,618.2
"4_695_12938_L2",695,"01S_401",12938,13802,"L2",864,3348,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,2,28,20121129,20150115,6.325,2.85882520325203,1.48253162955466,0.1,0.4,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_12938_R1",695,"01S_401",12938,13990,"R1",1052,4076.5,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,2,28,20121129,20150118,11.0555555555556,2.64833333333333,1.68028301886792,0.1,0.4,0.981414828698769,0.222846920110626,-0.190347287769411,618.2
"4_695_12938_R2",695,"01S_401",12938,13990,"R2",1052,4076.5,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,2,28,20121129,20150115,6.325,2.85882520325203,1.48253162955466,0.1,0.4,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_695_13802_L1",695,"01S_401",13802,14097,"L1",295,1548.75,"R","National",10458,15,2,"cs",20150219,"2","2CHIP",3,1,14,20100414,20150115,5.26666666666667,2.07466666666667,2.19033333333333,0,0,-0.0684636178006523,0.0191489746924269,0.0195744927166696,618.2
"4_695_13990_R1",695,"01S_401",13990,14151,"R1",161,845.25,"R","National",10458,15,2,"cs",20080124,"R","1CHIP",4,4,36,20121129,20150118,6.44444444444444,3.12333333333333,1.77117647058824,0,0,-0.0021450488031628,0.369888915542471,-0.0163834168656119,618.2
"4_695_14097_All",695,"01S_401",14097,14674,"All",577,6058.5,"R","National",10458,15,2,"cs",20140410,"1","2CHIP",2,1,14,20140407,20150115,4.44827586206897,1.95879310344828,1.75939655172414,0,0.1,0.00235224628455151,0.0372922280411662,-0.0706608660412771,618.2
"4_696_0_All",696,"01S_416",0,130,"All",130,1365,"R","National",10878,11,2,"cs",20140410,"1","2CHIP",2,1,14,20140407,20150118,4.92857142857143,2.84214285714286,1.62076923076923,0,0.2,-0.0183692935413429,0.0139003391209681,-0.0753869624120699,618.2
"4_696_130_All",696,"01S_416",130,2970,"All",2840,29820,"R","National",10878,11,2,"cs",20080124,"R","1CHIP",4,3,30,19330101,20150118,5.01048951048951,2.28356643356643,1.06635563380282,0,0.5,-0.0357461285354508,0.0133467782222514,-0.0833865557112934,618.2
"4_696_2970_All",696,"01S_416",2970,3540,"All",570,5985,"R","National",10878,11,2,"cs",20080129,"R","1CHIP",4,3,30,19861225,20150118,5.5,2.3851724137931,1.25368421052632,0,0.1,-0.05591654422114,-0.0019242416339426,-0.0298749718068794,618.2
"4_696_3540_All",696,"01S_416",3540,4200,"All",660,6930,"R","National",10878,11,2,"cs",20101017,"2","2CHIP",8,2,28,20091001,20150118,6.21212121212121,2.79939393939394,1.48363636363636,0,0.1,0.0208538233627106,-0.0187651216058078,-0.0619199462741372,618.2
"4_696_4200_All",696,"01S_416",4200,5000,"All",800,8400,"R","National",10878,11,2,"cs",20081119,"R","1CHIP",4,3,30,19330101,20150118,4.8875,2.653875,1.1238125,0,0,-0.0240456646845472,0.0258944192819969,-0.092631395631907,618.2
"4_696_5000_L1",696,"01S_416",5000,5363,"L1",363,1905.75,"R","National",10878,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150120,6.84210526315789,2.34947368421053,1.38243243243243,0,0.1,0.14466445284955,-0.0225159927345054,-0.0772231826631572,618.2
"4_696_5000_R1",696,"01S_416",5000,5230,"R1",230,1207.5,"R","National",10878,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150118,4.58333333333333,2.175,1.41391304347826,0,0,-0.158738188810454,0.0166480038612186,-0.171144978594442,618.2
"4_696_5230_R1",696,"01S_416",5230,5363,"R1",133,698.25,"R","National",10878,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150118,3.5,2.71375,1.24785714285714,0,0.1,-0.216999043732063,0.0935431559067551,-0.0679965148825735,618.2
"4_696_5360_R2",696,"01S_416",5360,6425,"R2",1065,4792.5,"R","National",10995,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150118,6.29723707664884,2.69881944444445,1.32791666666667,0,0.2,-0.0183692935413429,0.0139003391209681,-0.0753869624120699,618.2
"4_696_5363_L1",696,"01S_416",5363,6365,"L1",1002,4509,"R","National",10995,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150120,10.2549019607843,2.00039215686275,1.45029702970297,0,0.2,-0.278250495297501,0.0181616459171685,-0.0753869624120699,618.2
"4_696_5363_L2",696,"01S_416",5363,6365,"L2",1002,4509,"R","National",10995,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150118,6.29723707664884,2.69881944444445,1.32791666666667,0,0.2,-0.0183692935413429,0.0139003391209681,-0.0753869624120699,618.2
"4_696_5363_R1",696,"01S_416",5363,6425,"R1",1062,4779,"R","National",10995,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150118,10.2592592592593,2.68388888888889,0.650373831775701,0,0.2,0.0259684487922794,0.0163081602179558,-0.135537784627914,618.2
"4_696_6365_L1",696,"01S_416",6365,6605,"L1",240,1236,"R","National",10995,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150120,6.84615384615385,2.57615384615385,1.5584,0,0,-0.076750173471239,0.00978690945596203,-0.0825386589162368,618.2
"4_696_6425_R1",696,"01S_416",6425,6605,"R1",180,927,"R","National",10995,11,2,"cs",20090319,"R","B/S",8,3,36,20000323,20150118,7.2,1.775,1.3,0,0,0.00255403211778541,0.0172081805519733,-0.0668812321773478,618.2
"4_696_6605_All",696,"01S_416",6605,7570,"All",965,9939.5,"R","National",10995,11,2,"cs",20081119,"R","1CHIP",4,3,30,19330101,20150118,4.16326530612245,2.62408163265306,1.03938144329897,0,0,0.0316497843794052,0.010675394204177,-0.0430469958802953,546.8
"4_696_7570_All",696,"01S_416",7570,7750,"All",180,1854,"R","National",10995,11,2,"cs",20040121,"R","2CHIP",11,3,36,19330101,20150118,7.65,3.204,1.35583333333333,0,0.2,0.0258285866539052,0.0106246871303452,-0.0163122711292899,546.8
"4_696_7750_All",696,"01S_416",7750,8670,"All",920,9476,"R","National",10995,11,2,"cs",20120123,"R","2CHIP",6,3,33,19330101,20150118,4.8936170212766,2.54893617021277,1.44641304347826,0,0.1,-0.0631638724485265,0.0139003391209681,-0.0706107738951536,546.8
"4_696_8670_All",696,"01S_416",8670,8900,"All",230,2369,"R","National",10995,11,2,"cs",20100220,"R","2CHIP",8,2,28,20080201,20150118,7.79166666666667,2.94375,1.84652173913043,0,0.1,0.618555254079281,0.0387750936478043,0.113724533060442,546.8
"4_696_8900_All",696,"01S_416",8900,10190,"All",1290,13287,"R","National",10995,11,2,"cs",20090319,"R","2CHIP",8,3,36,19930226,20150118,5.75384615384615,1.82323076923077,1.0487984496124,0,0,-0.0710805010839266,0.00897944296977543,-0.0627186752022644,546.8
"4_696_10190_All",696,"01S_416",10190,10800,"All",610,6466,"R","National",11697,11,2,"cs",20121128,"2","2CHIP",8,3,42,20090418,20150118,6.62903225806452,2.64,1.78106557377049,0,0,0.17619529806962,0.0512434007630441,-0.232521599650714,546.8
"4_696_10800_All",696,"01S_416",10800,11420,"All",620,6572,"R","National",11697,11,2,"cs",20090319,"R","2CHIP",8,3,36,20000323,20150118,7.75806451612903,3.35225806451613,1.29435483870968,0,0.1,0.142776030509328,0.00531394157878738,-0.121404146808727,546.8
"4_696_11420_All",696,"01S_416",11420,11869,"All",449,4759.4,"R","National",11697,11,2,"cs",20080219,"R","B/S",10,3,36,19330101,20150118,5.67391304347826,2.52913043478261,1.67122222222222,0,0,0.00398307688208971,0.0318763462082655,-0.0588320885206182,546.8
"4_696_11869_All",696,"01S_416",11869,12040,"All",171,2103.3,"U","National",11609,11,2,"cs",20120124,"R","2CHIP",6,1,11,20000323,20150118,5.77777777777778,3.17444444444444,1.42111111111111,0,0,-0.236095830782812,-0.0441304656397026,-0.0916909361100037,546.8
"4_696_12040_All",696,"01S_416",12040,12380,"All",340,4182,"U","National",11609,11,2,"cs",20120124,"R","2CHIP",6,1,11,20000323,20150118,6.38235294117647,3.27588235294118,0.938088235294118,0,0.3,-0.0183692935413429,0.0218750595634903,-0.0705006687046699,546.8
"4_696_12380_All",696,"01S_416",12380,13100,"All",720,8856,"U","National",11609,11,2,"cs",20050302,"R","RACK",10,3,36,19940301,20150118,6.94444444444444,2.79,1.27979166666667,0,0.4,0.101886631771746,0.0167452774446356,-0.0134101644768943,546.8
"4_696_13100_All",696,"01S_416",13100,13500,"All",400,6600,"U","National",12790,11,2,"cs",20090319,"R","2CHIP",8,3,36,20031201,20150118,6.5,3.292,1.0925,0,0.2,-0.169357408505602,-0.161396524986322,-0.104441498079926,546.8
"4_696_13500_All",696,"01S_416",13500,13881,"All",381,6286.5,"U","National",12790,11,2,"cs",20100221,"R","2CHIP",8,3,36,20031201,20150118,7.725,2.83125,1.62320512820513,0,0.1,-0.159449724093831,-0.000414972566045618,-0.157378169057254,546.8
"4_696_13881_All",696,"01S_416",13881,14030,"All",149,2458.5,"U","National",12790,11,2,"cs",20100221,"R","2CHIP",8,4,44,19950301,20150118,5.875,2.819375,1.90566666666667,0,0,0.140042971582588,0.0370734625426927,-0.10501564926775,546.8
"4_696_14030_All",696,"01S_416",14030,14131,"All",101,1666.5,"U","National",12790,11,2,"cs",20090319,"R","2CHIP",8,3,36,19950301,20150118,5.83333333333333,3.71416666666667,0.788181818181818,0,0,-0.019707749712485,-0.0154825465415567,-0.176139182437662,546.8
"4_696_14131_All",696,"01S_416",14131,14488,"All",357,5890.5,"U","National",12790,11,2,"cs",20090319,"R","2CHIP",8,3,36,20010401,20150118,8.41666666666667,3.84527777777778,0.288857142857143,0,0,1.44901445960148,0.0972005321414886,-0.0449464568868278,546.8
"4_697_0_All",697,"01S_430",0,150,"All",150,2475,"U","National",23111,8,2,"cs",20070116,"R","1CHIP",8,2,30,20040427,20150120,5.8125,5.021875,0.647333333333333,0,0,0.0339344597293834,0.448101163090771,-0.0241822101612335,546.8
"4_697_150_All",697,"01S_430",150,280,"All",130,2145,"U","National",23111,8,2,"cs",20070116,"R","1CHIP",8,2,30,20040427,20150120,5.28571428571429,2.93142857142857,0.454230769230769,0,0,0.213142162925429,0.0900457161671369,-0.0067978962120862,546.8
"4_697_280_All",697,"01S_430",280,340,"All",60,1206,"U","National",23111,8,2,"cs",20070116,"R","1CHIP",8,2,30,20040427,20150120,4.33333333333333,2.43833333333333,1.535,0,0,-0.122907613990916,-0.0245584303097047,0.00376780711954656,546.8
"4_697_340_All",697,"01S_430",340,400,"All",60,1206,"U","National",7910,16,2,"cs",20070116,"R","1CHIP",8,2,30,20040427,20150120,2.33333333333333,3.83666666666667,0.900833333333333,0,0,-0.204229584829062,0.0342075451740512,0.00726329205259283,546.8
"4_697_400_All",697,"01S_430",400,595,"All",195,3919.5,"U","National",7910,16,2,"cs",20070116,"R","1CHIP",8,2,30,20040427,20150120,3.85,2.2435,1.12263157894737,0,0,-0.272240317080151,-0.00868486453214776,-0.0469951335997364,546.8
"4_697_595_All",697,"01S_430",595,936,"All",341,2796.2,"U","National",23111,8,2,"ac",20010202,"R","AC",9,4,82,19751225,20150120,3.86111111111111,2.49944444444444,0.619285714285715,0,0,0.0449552939612308,-0.00902282294133652,0.0263079402753915,546.8
"4_697_936_All",697,"01S_430",936,1330,"All",394,5516,"U","National",23111,8,2,"cs",20080201,"R","2CHIP",8,3,36,19330101,20150120,6.35714285714286,2.98071428571428,0.935,0,0,0.0704847905603154,0.0576819699976103,-0.0465365446718474,546.8
"4_697_1330_All",697,"01S_430",1330,1990,"All",660,9240,"U","National",23111,8,2,"ac",20101212,"2","AC",6,1,40,20100317,20150120,3.38235294117647,1.93602941176471,0.33544776119403,0,0.1,0.113240840164789,0.02113506330306,-0.00927674269459071,546.8
"4_697_1990_All",697,"01S_430",1990,2680,"All",690,9660,"U","National",23111,8,2,"cs",20070116,"R","1CHIP",8,2,30,20040427,20150120,4.81428571428571,2.80085714285714,0.5235,0,0.1,-0.0379666792499624,0.0200855453320403,0.000577290225478592,546.8
"4_697_2680_All",697,"01S_430",2680,2900,"All",220,3080,"U","National",23111,8,2,"ac",20130131,"R","AC",10,1,40,20040310,20150120,2.66666666666667,2.33958333333333,0.418913043478261,0,0,-1.28534850991501,-0.322555519749512,-0.0940930215057908,546.8
"4_697_2900_All",697,"01S_430",2900,3300,"All",400,5600,"U","National",23111,8,2,"cs",20050228,"R","2CHIP",10,3,36,19330101,20150120,5,2.44285714285714,1.1259756097561,0,0.2,-0.00645823121773501,-0.0358982931331235,-0.128686397396188,546.8
"4_697_3300_All",697,"01S_430",3300,3470,"All",170,2380,"U","National",23111,8,2,"cs",20080129,"2","1CHIP",3,2,22,20060301,20150120,3.4,2.8975,0.896666666666667,0,0.1,-0.00104922302424651,-0.0274009910761601,-0.056641237589054,546.8
"4_697_3470_All",697,"01S_430",3470,3625,"All",155,2170,"U","National",23111,8,2,"cs",20070116,"R","1CHIP",8,2,30,20060301,20150120,2.5,3.48,0.650625,0,0,0.0267911194136275,0.0810794278445268,0.035236296770953,546.8
"4_697_3625_All",697,"01S_430",3625,5400,"All",1775,18105,"R","National",10283,16,2,"cs",20111209,"2","2CHIP",8,2,28,20090301,20150120,5.67582417582418,2.17186813186813,1.81060773480663,0,0.1,0.0225335767609727,0.0247940703540113,-0.0989369860218135,546.8
"4_697_5400_All",697,"01S_430",5400,5940,"All",540,5508,"R","National",10283,16,2,"cs",20120211,"R","2CHIP",8,4,42,19330101,20150120,5.73214285714286,2.39714285714286,1.79553571428571,0,0.1,-0.0205994716061635,0.0335638232360257,-0.190196951205545,546.8
